column	PC	value
A2-A0EQ	14	0.13771952733811751
A2-A0EQ	15	0.05022312588673267
A2-A0EQ	16	-0.08244016704677544
A2-A0EQ	17	-0.07139812714650023
A2-A0EQ	18	-0.09286786345925965
A2-A0EQ	19	0.025779349864127832
A2-A0EQ	20	0.011800752339643741
A2-A0EQ	21	-0.08620014136090763
A2-A0EQ	22	0.06501322666830235
A2-A0EQ	23	0.032558726031248916
A2-A0EQ	24	0.021210179701049343
A2-A0EQ	25	0.04509926618344119
A2-A0EQ	26	-0.1138184628255378
A2-A0EQ	27	0.08740892461013999
A2-A0EQ	28	0.03834348279375942
A2-A0EQ	29	-0.169408879435471
A2-A0EQ	30	-0.0661433367877863
A2-A0EQ	31	-0.03851873131849118
A2-A0EQ	32	0.05051402489456319
A2-A0EQ	33	-0.0011139366719048888
A2-A0EQ	34	0.10138151646871499
A2-A0EQ	35	0.14217701251751272
A2-A0EQ	36	0.09036913885042593
A2-A0EQ	37	0.06456076451887668
A2-A0EQ	38	0.132563338088285
A2-A0EQ	39	-0.18064151593318703
A2-A0EQ	40	0.04170150891385328
A2-A0EQ	41	0.12869388923898034
A2-A0EQ	42	-0.10081570870795283
A2-A0EQ	43	0.1404900657993387
A2-A0EQ	44	-0.1872827203684949
A2-A0EQ	45	-0.24955982103113078
A2-A0EQ	46	0.1117833679973793
A2-A0EQ	47	-0.001383357869402524
A2-A0EQ	48	-0.15323347993022723
A2-A0EQ	49	-0.032618628231059696
A2-A0EQ	50	0.19797666911282943
A2-A0EQ	51	0.08028157431898297
A2-A0EQ	52	-0.04753030619025942
A2-A0EQ	53	-0.033565832537315723
A2-A0EQ	54	0.2903296802847169
A2-A0EQ	55	-0.22257167465382455
A2-A0EQ	56	-0.011710110181481806
A2-A0EQ	57	-0.1277133073066517
A2-A0EQ	58	-0.003235878095529732
A2-A0EQ	59	-0.022906189308545294
A2-A0EQ	60	-0.054342923544831036
A2-A0EQ	61	0.12255226531187777
A2-A0EQ	62	-0.0746524217620876
A2-A0EQ	63	0.03921584808337435
A2-A0EQ	64	0.05505744286991427
A2-A0EQ	65	-0.03679866492832545
A2-A0EQ	66	-0.1550239343347279
A2-A0EQ	67	0.2107542502367678
A2-A0EQ	68	0.060128777656902554
A2-A0EQ	69	-0.31765754766227866
A2-A0EQ	70	0.20196370060087834
A2-A0EQ	71	-0.058916609854069955
A2-A0EQ	72	0.021174803139836766
A2-A0EQ	73	0.09525284998708695
A2-A0EQ	74	0.027740720807479163
A2-A0EQ	75	-0.09741923481151818
A2-A0EQ	76	0.07056483718752218
A2-A0EQ	77	-0.007418304087382525
A2-A0EQ	78	0.07683530337752234
A2-A0EQ	79	-0.007160954444494751
A2-A0EQ	80	0.009188186355359396
A8-A076	1	-0.09088995482873066
A8-A076	2	-0.11767875721435514
A8-A076	3	-0.0372708819756612
A8-A076	4	-0.17136989975849934
A8-A076	5	0.07765256320255635
A8-A076	6	0.19633918754967714
A8-A076	7	0.013914932514658456
A8-A076	8	-0.10388602743920725
A8-A076	9	-0.08254850292827687
A8-A076	10	0.10315438041222294
A8-A076	11	-0.03868691434743479
A8-A076	12	0.24450871074846464
A8-A076	13	0.08794580789129691
A8-A076	14	-0.06138884718561711
A8-A076	15	-0.0664922022862436
A8-A076	16	-0.0903866596356886
A8-A076	17	0.15327654731772206
A8-A076	18	0.11897992563558785
A8-A076	19	-0.10936301680286745
A8-A076	20	-0.1303043620915912
A8-A076	21	-0.029437161814935824
A8-A076	22	-0.018850384801890524
A8-A076	23	-0.029075522072075966
A8-A076	24	0.09067094966556424
A8-A076	25	0.07095523862308836
A8-A076	26	0.11135348839909594
A8-A076	27	-0.026511769458389373
A8-A076	28	-0.010302863363864073
A8-A076	29	0.06861626656770489
A8-A076	30	-0.010846199914975405
A8-A076	31	-0.13568353297465885
A8-A076	32	-0.0984525367548844
A8-A076	33	-0.2570249393555215
A8-A076	34	-0.013560835702237234
A8-A076	35	0.10448154092759546
A8-A076	36	0.0025031267302693047
A8-A076	37	0.06177126771045763
A8-A076	38	0.01449396159062901
A8-A076	39	0.07319364369714015
A8-A076	40	-0.19428052641390553
A8-A076	41	0.29727446931874624
A8-A076	42	-0.23209228348039718
A8-A076	43	-0.12403325662789705
A8-A076	44	-0.1435568751447008
A8-A076	45	0.024394967617739877
A8-A076	46	0.1014937981883729
A8-A076	47	-0.12566601016278006
A8-A076	48	0.1943133823901143
A8-A076	49	-0.010847710330171947
A8-A076	50	0.07585494336438842
A8-A076	51	0.09479349049415435
A8-A076	52	0.10210720115347423
A8-A076	53	-0.13331346877474282
A8-A076	54	-0.21266708160367356
A8-A076	55	0.03404936355248425
A8-A076	56	-0.1515082863892955
A8-A076	57	0.11130364217634764
A8-A076	58	-0.09290721138163083
A8-A076	59	0.008360882943877004
A8-A076	60	0.1626474599515352
A8-A076	61	0.10839986826392697
A8-A076	62	-0.15390243490426073
A8-A076	63	0.09278701623325984
A8-A076	64	-0.14754832382650085
A8-A076	65	0.009854073241441552
A8-A076	66	-0.1242970435105038
A8-A076	67	-0.023000606322864145
A8-A076	68	-0.0025966017896674465
A8-A076	69	-0.1483288037937632
A8-A076	70	-0.04351614396736816
A8-A076	71	-0.13177573748984497
A8-A076	72	0.05481984650265367
A8-A076	73	-0.056320884959056315
A8-A076	74	-0.01983298962888838
A8-A076	75	0.010988721946662547
A8-A076	76	0.051149620090167935
A8-A076	77	0.03203313030864381
A8-A076	78	0.0016363244881087702
A8-A076	79	0.013299931705332085
A8-A076	80	-0.010052415305878915
A8-A09G	1	-0.09590850106805661
A8-A09G	2	-0.024674194453416613
A8-A09G	3	0.00817398613421666
A8-A09G	4	0.21783139871969662
A8-A09G	5	-0.1250191876734276
A8-A09G	6	0.26023887839293375
A8-A09G	7	-0.0026083917533224294
A8-A09G	8	0.0704844307085531
A8-A09G	9	-0.06920779900168589
A8-A09G	10	0.0453664635664021
A8-A09G	11	0.06037025465368345
A8-A09G	12	-0.16666350362872034
A8-A09G	13	0.04026036907483155
A8-A09G	14	0.12668140204738465
A8-A09G	15	-0.012483500839199833
A8-A09G	16	-0.03617444420620684
A8-A09G	17	0.06774142392430957
A8-A09G	18	-0.10783799623108328
A8-A09G	19	-0.03955340889646716
A8-A09G	20	0.003867052744243052
A8-A09G	21	0.08303685081419518
A8-A09G	22	0.08525671299633023
A8-A09G	23	0.02515808457538491
A8-A09G	24	0.02968408416791813
A8-A09G	25	-0.09505052633920327
A8-A09G	26	0.07442552363231428
A8-A09G	27	-0.02092470305056262
A8-A09G	28	-0.001553796842066149
A8-A09G	29	0.15462434772595007
A8-A09G	30	-0.17212287681801341
A8-A09G	31	0.07963353718677846
A8-A09G	32	-0.03705661065698832
A8-A09G	33	0.047880571250629125
A8-A09G	34	0.18333765970540977
A8-A09G	35	0.08487944983499504
A8-A09G	36	0.20583471275473866
A8-A09G	37	0.18504781666052966
A8-A09G	38	-0.033438444474119186
A8-A09G	39	0.08900815681708361
A8-A09G	40	-0.09000292425422753
A8-A09G	41	-0.060157384362221816
A8-A09G	42	0.4292707651411408
A8-A09G	43	-0.01649837188253643
A8-A09G	44	-0.17083657458596274
A8-A09G	45	-0.14930433914046431
A8-A09G	46	-0.004329143283768308
A8-A09G	47	-0.10720538191409004
A8-A09G	48	-0.01924856544960537
A8-A09G	49	0.13633858192864665
A8-A09G	50	0.06319610883815836
A8-A09G	51	-0.06698047923073669
A8-A09G	52	0.2943294879571428
A8-A09G	53	-0.04510966856519649
A8-A09G	54	-0.013108088159300528
A8-A09G	55	0.03591825579652902
A8-A09G	56	-0.11646142639968261
A8-A09G	57	0.13878331074879924
A8-A09G	58	0.09528568458550354
A8-A09G	59	0.07480579210359029
A8-A09G	60	0.0374375293175038
A8-A09G	61	-0.14485405706029886
A8-A09G	62	-0.0433083282246581
A8-A09G	63	-0.12051706658039137
A8-A09G	64	-0.15398898246018214
A8-A09G	65	0.05075674937345474
A8-A09G	66	-0.10199886014620783
A8-A09G	67	-0.15638013953170826
A8-A09G	68	0.023591739558622177
A8-A09G	69	0.10217142799380774
A8-A09G	70	0.09670511321895138
A8-A09G	71	-0.0421130025547698
A8-A09G	72	-0.003888789437519232
A8-A09G	73	0.038565715478335184
A8-A09G	74	0.027280371762946856
A8-A09G	75	0.08076334343592675
A8-A09G	76	0.029993336570536572
A8-A09G	77	0.01653876411529151
A8-A09G	78	-0.028986377755002263
A8-A09G	79	0.009731778831934185
A8-A09G	80	-0.03457464228533727
AR-A0TX	1	-0.15513467509876544
AR-A0TX	2	0.15594370285961662
AR-A0TX	3	0.029579326582949192
AR-A0TX	4	0.16662611868088692
AR-A0TX	5	-0.07285946386009806
AR-A0TX	6	0.10098193472317399
AR-A0TX	7	-0.017531412737392324
AR-A0TX	8	0.028515757470864347
AR-A0TX	9	-0.008282682304821543
AR-A0TX	10	0.0051922755961640865
AR-A0TX	11	-0.03059128118138671
AR-A0TX	12	0.08234107914683346
AR-A0TX	13	-0.028725150780627873
AR-A0TX	14	-0.011373383848103519
AR-A0TX	15	-0.10340558478515711
AR-A0TX	16	-0.05908450256943654
AR-A0TX	17	-0.11672974840060753
AR-A0TX	18	0.07586636196322075
AR-A0TX	19	0.07770420378572898
AR-A0TX	20	-0.003604112684764965
AR-A0TX	21	-0.048809422193013645
AR-A0TX	22	0.00960006841356198
AR-A0TX	23	0.047298851354440626
AR-A0TX	24	-0.0366210451606042
AR-A0TX	25	0.034602430859495104
AR-A0TX	26	-0.17430579571023314
AR-A0TX	27	0.06639428468285098
AR-A0TX	28	0.023895493042329338
AR-A0TX	29	0.023600117257813663
AR-A0TX	30	-0.04640862179452293
AR-A0TX	31	-0.06333265444551531
AR-A0TX	32	0.02549684317995987
AR-A0TX	33	-0.0390677958856096
AR-A0TX	34	0.07975676325946864
AR-A0TX	35	-0.06392020172623121
AR-A0TX	36	0.041434695047803366
AR-A0TX	37	0.03394195500483754
AR-A0TX	38	-0.008712197469291597
AR-A0TX	39	-0.04775918479697441
AR-A0TX	40	0.060695235558677785
AR-A0TX	41	-0.04200512990821444
AR-A0TX	42	0.006324423094185398
AR-A0TX	43	-0.15765416799884854
AR-A0TX	44	-0.06997874044152874
AR-A0TX	45	0.03566692285882366
AR-A0TX	46	0.030841456513528945
AR-A0TX	47	0.016929374616518722
AR-A0TX	48	0.09714428133428249
AR-A0TX	49	-0.051650140366895296
AR-A0TX	50	-0.038555070588502646
AR-A0TX	51	0.13832556456541328
AR-A0TX	52	0.06775542642898706
AR-A0TX	53	-0.10553480137200055
AR-A0TX	54	-0.05244976527980328
AR-A0TX	55	0.0861403584728964
AR-A0TX	56	-0.2842292396468141
AR-A0TX	57	-0.12320899006494461
AR-A0TX	58	0.18754016299543497
AR-A0TX	59	-0.1794027348948726
AR-A0TX	60	-0.030822111159906223
AR-A0TX	61	0.1224800599387596
AR-A0TX	62	0.11839562107574998
AR-A0TX	63	-0.09240021937450019
AR-A0TX	64	0.24949738466502994
AR-A0TX	65	-0.17796859377963062
AR-A0TX	66	0.23551110860176908
AR-A0TX	67	-0.0953182575878292
AR-A0TX	68	0.07348970242647329
AR-A0TX	69	-0.15658650173884758
AR-A0TX	70	-0.19289675847560295
AR-A0TX	71	-0.06677855873096374
AR-A0TX	72	-0.2850578984846674
AR-A0TX	73	0.1904511917240224
AR-A0TX	74	-0.330748806916626
AR-A0TX	75	0.1390996076205548
AR-A0TX	76	0.06237482952599027
AR-A0TX	77	0.007535084363174904
AR-A0TX	78	0.011555305754106071
AR-A0TX	79	-0.09054603934562971
AR-A0TX	80	0.06297236813994347
C8-A12L	1	-0.03206058434823597
C8-A12L	2	-0.11684189124840808
C8-A12L	3	0.13418029049715474
C8-A12L	4	0.005163945238172354
C8-A12L	5	0.10141386294316956
C8-A12L	6	0.11114359017495537
C8-A12L	7	-0.06208272376955874
C8-A12L	8	0.3638743173350497
C8-A12L	9	-0.09128245114437192
C8-A12L	10	-0.03838872066639698
C8-A12L	11	0.041640174481129555
C8-A12L	12	-0.12017199084959987
C8-A12L	13	-0.027146870793485822
C8-A12L	14	-0.15864891338884932
C8-A12L	15	0.16006408158978397
C8-A12L	16	0.04474630558451434
C8-A12L	17	-0.08547126731728868
C8-A12L	18	0.07850150828172728
C8-A12L	19	0.026512127170664285
C8-A12L	20	0.07713509980343403
C8-A12L	21	-0.14676119541657517
C8-A12L	22	0.10532759698920585
C8-A12L	23	0.25975906556993633
C8-A12L	24	0.06529723124853135
C8-A12L	25	0.2289472230264012
C8-A12L	26	0.040612144139586914
C8-A12L	27	-0.12349754587883004
C8-A12L	28	-0.17396973795431286
C8-A12L	29	-0.07237919473844437
C8-A12L	30	-0.13452372602464485
C8-A12L	31	0.04723151720446796
C8-A12L	32	0.0923821363114734
C8-A12L	33	0.017919129435982048
C8-A12L	34	0.19376948764794028
C8-A12L	35	0.11867592738766237
C8-A12L	36	-0.0677986224329105
C8-A12L	37	-0.2057555722743526
C8-A12L	38	0.029794695761600657
C8-A12L	39	-0.08682809342416599
C8-A12L	40	-0.23341842818075295
C8-A12L	41	-0.12869330473416174
C8-A12L	42	-0.03510185316806311
C8-A12L	43	-0.14800987753671124
C8-A12L	44	0.06920990763612689
C8-A12L	45	0.1462252642344095
C8-A12L	46	0.027962309196506756
C8-A12L	47	-0.027812216590136538
C8-A12L	48	0.04172479670762252
C8-A12L	49	-0.2072420113544303
C8-A12L	50	0.007437952496081174
C8-A12L	51	-0.046737480573717335
C8-A12L	52	0.16790801040824554
C8-A12L	53	-0.004480371868314504
C8-A12L	54	-0.17471459120183308
C8-A12L	55	-0.2272235142485594
C8-A12L	56	0.014517853828965536
C8-A12L	57	-0.08384035539926998
C8-A12L	58	0.02506655088173767
C8-A12L	59	-0.02787438804031081
C8-A12L	60	-0.07770318933146511
C8-A12L	61	0.014860238593787906
C8-A12L	62	0.09454317034059956
C8-A12L	63	0.0393749274466837
C8-A12L	64	0.022236190976205005
C8-A12L	65	0.09656548426898416
C8-A12L	66	-0.03236949037590245
C8-A12L	67	0.05930353809942868
C8-A12L	68	0.10458208757627234
C8-A12L	69	0.05916732504597849
C8-A12L	70	-0.06520649701829194
C8-A12L	71	-0.019095182881103036
C8-A12L	72	0.04288926602705288
C8-A12L	73	-0.09760419803810037
C8-A12L	74	0.08751358631534137
C8-A12L	75	0.025764476373836144
C8-A12L	76	0.034469479064621056
C8-A12L	77	0.012700487841312447
C8-A12L	78	0.04370440544963174
C8-A12L	79	-0.04877457704072818
C8-A12L	80	0.0051101330653166716
C8-A12T	1	-0.11778269351169171
C8-A12T	2	-0.01879910330001825
C8-A12T	3	-0.02061756410875999
C8-A12T	4	0.15664068590519564
C8-A12T	5	0.17744958394628982
C8-A12T	6	-0.06916403336078261
C8-A12T	7	0.16511106384369953
C8-A12T	8	0.12375118942368135
C8-A12T	9	-0.06109233677274145
C8-A12T	10	0.056878129412813505
C8-A12T	11	-0.2386616684214175
C8-A12T	12	-0.04369505939187803
C8-A12T	13	0.0760876208645497
C8-A12T	14	0.18372873679238655
C8-A12T	15	-0.018833417362459297
C8-A12T	16	-0.11306108628429602
C8-A12T	17	-0.004000475744282292
C8-A12T	18	0.029507953413414917
C8-A12T	19	0.08140610407105561
C8-A12T	20	-0.0067100568615309705
C8-A12T	21	0.15516372694467595
C8-A12T	22	0.002720867740647559
C8-A12T	23	0.06312941932184854
C8-A12T	24	0.04245054415952289
C8-A12T	25	-0.11265584891908556
C8-A12T	26	0.010026728433240654
C8-A12T	27	0.01172407150137558
C8-A12T	28	-0.11251771226956395
C8-A12T	29	-0.18518023956077392
C8-A12T	30	-0.14481881490167556
C8-A12T	31	-0.07950410240198649
C8-A12T	32	0.16581688394577085
C8-A12T	33	0.07627740802000148
C8-A12T	34	-0.13658840193715477
C8-A12T	35	-0.3062860322079815
C8-A12T	36	-0.16278452585006842
C8-A12T	37	0.14477864582525207
C8-A12T	38	0.04543069230567726
C8-A12T	39	-0.016901542932670238
C8-A12T	40	-0.02575109568092633
C8-A12T	41	0.10536958473718
C8-A12T	42	-0.2112904182207203
C8-A12T	43	-0.1173696321134069
C8-A12T	44	-0.14297455738643777
C8-A12T	45	0.18592909608802985
C8-A12T	46	0.1448441414338063
C8-A12T	47	-0.03898733873880579
C8-A12T	48	-0.2772767775462156
C8-A12T	49	-0.001268212709735735
C8-A12T	50	-0.022926992840791957
C8-A12T	51	0.22859620901115077
C8-A12T	52	0.11473081275986931
C8-A12T	53	-0.027801548509214832
C8-A12T	54	0.12018927392052295
C8-A12T	55	-0.04355187391889988
C8-A12T	56	-0.020701306192747924
C8-A12T	57	-0.04726774534102554
C8-A12T	58	-0.020875844136037245
C8-A12T	59	0.08771490631809778
C8-A12T	60	0.010973149537509518
C8-A12T	61	-0.11255158821275466
C8-A12T	62	-0.1247296943370533
C8-A12T	63	-0.12287213569154903
C8-A12T	64	-0.03996106664683057
C8-A12T	65	0.05516673457562786
C8-A12T	66	-7.069278745927034e-4
C8-A12T	67	-0.06950993686751535
C8-A12T	68	0.01113689207693086
C8-A12T	69	0.22136457861950673
C8-A12T	70	-0.078012187903973
C8-A12T	71	-0.014363989306264778
C8-A12T	72	0.029179776838359452
C8-A12T	73	0.035817784085865445
C8-A12T	74	0.06979060376550889
C8-A12T	75	0.005905734712997192
C8-A12T	76	0.07900954400945295
C8-A12T	77	-0.02700632446956258
C8-A12T	78	-0.038441739718895404
C8-A12T	79	0.025138254063047594
C8-A12T	80	-0.019033207967329366
C8-A12Z	1	-0.12100928180986924
C8-A12Z	2	0.06283640089098783
C8-A12Z	3	0.011338059532891413
C8-A12Z	4	0.22720821220318746
C8-A12Z	5	0.04609708580677114
C8-A12Z	6	0.23242161509777065
C8-A12Z	7	0.050589046410176315
C8-A12Z	8	0.05789829131998195
C8-A12Z	9	0.0031328168550426028
C8-A12Z	10	0.024988653958323365
C8-A12Z	11	0.03570214621032161
C8-A12Z	12	-0.07048351230737006
C8-A12Z	13	-0.012507805243200415
C8-A12Z	14	-0.019704859776309272
C8-A12Z	15	-0.003865967291240821
C8-A12Z	16	-0.03516254265532104
C8-A12Z	17	-0.03684721334476332
C8-A12Z	18	0.04221437849584919
C8-A12Z	19	0.042897461206123116
C8-A12Z	20	-0.05132341305398738
C8-A12Z	21	0.013685581082959919
C8-A12Z	22	0.22147728417377233
C8-A12Z	23	-0.13591276021130874
C8-A12Z	24	-0.05210147870783793
C8-A12Z	25	0.010174602304572122
C8-A12Z	26	-0.19012774299854898
C8-A12Z	27	0.09738702023061474
C8-A12Z	28	0.11418552031823345
C8-A12Z	29	0.15518330255914692
C8-A12Z	30	0.24654515476426922
C8-A12Z	31	0.110996592188546
C8-A12Z	32	-0.016232907091254065
C8-A12Z	33	0.16995961416569816
C8-A12Z	34	0.078503124385159
C8-A12Z	35	-0.0932616608783765
C8-A12Z	36	0.018088302490739
C8-A12Z	37	-0.09976661986848032
C8-A12Z	38	-0.04556005834952459
C8-A12Z	39	-0.01326830881693919
C8-A12Z	40	-0.039079816251271854
C8-A12Z	41	0.047893191895005766
C8-A12Z	42	-0.24248678814552993
C8-A12Z	43	-0.06952986116056399
C8-A12Z	44	0.06062839303976057
C8-A12Z	45	0.10627400121810898
C8-A12Z	46	-0.01995405841766669
C8-A12Z	47	-0.017502599891737414
C8-A12Z	48	0.24460647867290952
C8-A12Z	49	-0.07331003147804667
C8-A12Z	50	0.060424853672704545
C8-A12Z	51	-0.11947930301309363
C8-A12Z	52	-0.016207197201828977
C8-A12Z	53	0.07161146636061333
C8-A12Z	54	0.2656903536383297
C8-A12Z	55	0.11964405728564706
C8-A12Z	56	0.1479076374389555
C8-A12Z	57	0.1762636823698665
C8-A12Z	58	-0.1112187253900331
C8-A12Z	59	-0.09713052113752974
C8-A12Z	60	-0.03110329330092508
C8-A12Z	61	0.017434597732396927
C8-A12Z	62	-0.051506361183994306
C8-A12Z	63	-0.10533851085250116
C8-A12Z	64	-0.181670448471044
C8-A12Z	65	0.12003609423437915
C8-A12Z	66	-0.26337656740043464
C8-A12Z	67	0.13362149075715568
C8-A12Z	68	0.10217860522056449
C8-A12Z	69	0.06083944802792568
C8-A12Z	70	-0.17024584489120337
C8-A12Z	71	0.07585384717364155
C8-A12Z	72	-0.06441577302266015
C8-A12Z	73	0.10748822921212421
C8-A12Z	74	-0.06886640506297909
C8-A12Z	75	-0.10956236882481662
C8-A12Z	76	0.05708399456516913
C8-A12Z	77	0.03434676320610597
C8-A12Z	78	0.016072894732395655
C8-A12Z	79	-0.035112730976440104
C8-A12Z	80	-0.012644061180293917
C8-A130	1	-0.08531464118854273
C8-A130	2	-0.15025986815302814
C8-A130	3	-0.022101084943575613
C8-A130	4	0.01988032861108195
C8-A130	5	0.13639628240852927
C8-A130	6	-0.17791275247539512
C8-A130	7	-0.007723803451246456
C8-A130	8	0.01676260278133239
C8-A130	9	-0.12444460337718617
C8-A130	10	0.10590017807823515
C8-A130	11	0.15379688953894158
C8-A130	12	0.08468381149304305
C8-A130	13	-0.18890011610475377
C8-A130	14	0.16022406365941463
C8-A130	15	-0.09444193304331892
C8-A130	16	-0.015533657022876957
C8-A130	17	0.005996137590210782
C8-A130	18	-0.003399477596697443
C8-A130	19	0.24685090216720332
C8-A130	20	0.16185910878695586
C8-A130	21	0.1276149685575785
C8-A130	22	-0.23780218576222856
C8-A130	23	-0.032201333680610476
C8-A130	24	-0.034851062215236914
C8-A130	25	-0.14099637085546857
C8-A130	26	-0.06549499309350194
C8-A130	27	0.1748191185301105
C8-A130	28	0.04687985290165905
C8-A130	29	-0.030102505367801683
C8-A130	30	-0.10085943426122945
C8-A130	31	0.07223937347571714
C8-A130	32	0.04662743703470112
C8-A130	33	0.17378796789590847
C8-A130	34	-0.13212964763485144
C8-A130	35	0.09928127116096222
C8-A130	36	0.09310634263617568
C8-A130	37	-0.1355780824310745
C8-A130	38	-0.026399635815174176
C8-A130	39	0.004953165606159271
C8-A130	40	-0.29078617714675015
C8-A130	41	0.007649340362219481
C8-A130	42	-0.04270655196627038
C8-A130	43	-0.014066282695950005
C8-A130	44	0.08130124096681765
C8-A130	45	-0.021588119002892023
C8-A130	46	-0.11447779941771563
C8-A130	47	-0.07493813746026382
C8-A130	48	0.2850661710491207
C8-A130	49	0.11761928500268012
C8-A130	50	-0.07007165012380288
C8-A130	51	0.08030285394768498
C8-A130	52	0.15868564504833874
C8-A130	53	0.04996366584263218
C8-A130	54	-0.1804680243196471
C8-A130	55	-0.04348325085048034
C8-A130	56	0.127197677358633
C8-A130	57	-0.06686227544754533
C8-A130	58	-0.012451998361750592
C8-A130	59	-0.09764131604789104
C8-A130	60	-0.11805254792880197
C8-A130	61	-0.10722001238612638
C8-A130	62	-0.1563599153499863
C8-A130	63	-0.10102994983453231
C8-A130	64	0.09573681174423666
C8-A130	65	-0.18564186589021375
C8-A130	66	-0.11623901289419432
C8-A130	67	-0.03472389200391568
C8-A130	68	-0.08742243229881702
C8-A130	69	-0.10256271659055713
C8-A130	70	0.057696082665481825
C8-A130	71	0.09587835052847102
C8-A130	72	0.027969891508899263
C8-A130	73	0.05449771463432515
C8-A130	74	0.008093757343128505
C8-A130	75	0.00874404968489672
C8-A130	76	-0.036666272955923354
C8-A130	77	0.04073865936883814
C8-A130	78	-0.012225423372262505
C8-A130	79	7.150176997361007e-4
C8-A130	80	0.01151354773923256
C8-A135	1	-0.14531613271844387
C8-A135	2	0.0022072347254032884
C8-A135	3	0.06074648716496043
C8-A135	4	0.10664052832682054
C8-A135	5	0.05968731346137317
C8-A135	6	0.17161503626853375
C8-A135	7	-0.021764847802438144
C8-A135	8	-0.027204642477985357
C8-A135	9	-0.19407254503363755
C8-A135	10	0.19211916483554553
C8-A135	11	0.009692087882100929
C8-A135	12	0.00470039430999954
C8-A135	13	-0.06605781979568838
C8-A135	14	0.1236842923094197
C8-A135	15	-0.17208473891885537
C8-A135	16	0.05408743941864641
C8-A135	17	-0.14296471765811342
C8-A135	18	0.009753889792628603
C8-A135	19	0.022852226005255327
C8-A135	20	0.2126631254601371
C8-A135	21	0.018903772949305397
C8-A135	22	-0.08836073389208876
C8-A135	23	-0.06903548415263173
C8-A135	24	-0.0021245071078391763
C8-A135	25	0.10491293007607128
C8-A135	26	-0.15335707409414134
C8-A135	27	-0.15323273104535692
C8-A135	28	-0.10205538350244586
C8-A135	29	-0.02945531913334648
C8-A135	30	0.005757117750428479
C8-A135	31	0.04542001669292563
C8-A135	32	-0.054797065372346285
C8-A135	33	-0.28794554329773103
C8-A135	34	0.06191492904399426
C8-A135	35	-0.20574888371230954
C8-A135	36	0.08547834387095382
C8-A135	37	0.10596140265445146
C8-A135	38	-0.04823850004403936
C8-A135	39	0.15650463910696238
C8-A135	40	-0.16315755141623867
C8-A135	41	-0.033029885600343
C8-A135	42	-0.005300746252351718
C8-A135	43	0.2535141798540917
C8-A135	44	-0.14997466598883746
C8-A135	45	0.10413208872434201
C8-A135	46	-0.03508406999635373
C8-A135	47	0.34477128924938616
C8-A135	48	-0.09486515735468432
C8-A135	49	-0.07320270160027854
C8-A135	50	-0.11412554417593507
C8-A135	51	-0.056181982867925674
C8-A135	52	-0.11901048075984719
C8-A135	53	0.17524545117484036
C8-A135	54	-0.07430160763104492
C8-A135	55	-0.012721547155597937
C8-A135	56	0.13030702246749454
C8-A135	57	0.0679880367828218
C8-A135	58	-0.11090040799472932
C8-A135	59	-0.11720699197724596
C8-A135	60	0.10029873411373054
C8-A135	61	0.0940936808163543
C8-A135	62	0.06305159273587366
C8-A135	63	0.040089894441317143
C8-A135	64	0.034739996700152924
C8-A135	65	0.05363142053519579
C8-A135	66	0.010974001726539138
C8-A135	67	-0.025393114722714105
C8-A135	68	-0.02283691601395857
C8-A135	69	-0.008708898375568042
C8-A135	70	0.18041482191818758
C8-A135	71	0.053846045909747356
C8-A135	72	-0.05276974364516604
C8-A135	73	-0.16529944726735527
C8-A135	74	-0.020051063028799096
C8-A135	75	0.02997993775580407
C8-A135	76	0.01519098874713911
C8-A135	77	0.010390498210692767
C8-A135	78	0.018574040687319666
C8-A135	79	-0.051352640836649976
C8-A135	80	0.018999759271652733
C8-A138	1	-0.0179820147032436
C8-A138	2	-0.13157043861377618
C8-A138	3	-0.10283779754578351
C8-A138	4	-0.13732894590231226
C8-A138	5	0.07145159275802086
C8-A138	6	0.2088662095590931
C8-A138	7	-0.05015274682460085
C8-A138	8	-0.11686237892933958
C8-A138	9	-0.004651401193736443
C8-A138	10	-0.07648431839319689
C8-A138	11	-0.054322559661306336
C8-A138	12	-0.06661793072016368
C8-A138	13	0.1695143715297481
C8-A138	14	-0.00858349532944188
C8-A138	15	-0.017218075958464932
C8-A138	16	-0.20523463960559368
C8-A138	17	0.20074806370043924
C8-A138	18	0.22767667892359136
C8-A138	19	0.17921527691304157
C8-A138	20	0.03574182413223592
C8-A138	21	0.04848499713964388
C8-A138	22	0.15959498591885035
C8-A138	23	0.029300215335281512
C8-A138	24	0.331759355136366
C8-A138	25	-0.07939796603600396
C8-A138	26	-0.047100183580586395
C8-A138	27	-0.04386384020908639
C8-A138	28	-0.02288177663850445
C8-A138	29	0.06095148345284652
C8-A138	30	-0.031451870404766186
C8-A138	31	0.1604744408163859
C8-A138	32	0.028247927340071352
C8-A138	33	-0.06569899731394649
C8-A138	34	-0.0030667949378861137
C8-A138	35	0.09199970241601568
C8-A138	36	0.226251208712908
C8-A138	37	-0.14945005190148236
C8-A138	38	0.13806875155777384
C8-A138	39	0.024428931334027015
C8-A138	40	0.28440492250464
C8-A138	41	-0.008055488211952889
C8-A138	42	-0.06413625739764138
C8-A138	43	-0.07909121731630936
C8-A138	44	0.022392721142740456
C8-A138	45	-0.16270856244161952
C8-A138	46	-0.1389635828789748
C8-A138	47	0.17138947936282345
C8-A138	48	-0.2026470261830341
